channel,attention,cued_side,timepoint,erp,time
P1,1,0,140,3.8598587839617653e-07,0.6000000000000001
P3,1,0,140,8.432173658152313e-07,0.6000000000000001
P5,1,0,140,7.437524361430565e-07,0.6000000000000001
PO3,1,0,140,2.7815709427544425e-07,0.6000000000000001
O1,1,0,140,7.851685958183187e-07,0.6000000000000001
Pz,1,0,140,4.154239977622745e-07,0.6000000000000001
POz,1,0,140,2.8559147754180374e-07,0.6000000000000001
Oz,1,0,140,8.410827323839587e-07,0.6000000000000001
Iz,1,0,140,7.952479942318892e-07,0.6000000000000001
O2,1,0,141,-3.159197832389552e-07,0.605
PO4,1,0,141,-3.4851656416913255e-07,0.605
P4,1,0,141,-3.5125117138678085e-07,0.605
P6,1,0,141,3.402635353724605e-07,0.605
P2,1,0,141,-6.285814571968123e-08,0.605
P1,1,0,141,-2.5877808879052974e-09,0.605
P3,1,0,141,3.214150840129733e-07,0.605
P5,1,0,141,4.226597702713806e-07,0.605
PO3,1,0,141,-1.2614453118040284e-07,0.605
O1,1,0,141,5.994165271152141e-07,0.605
Pz,1,0,141,-4.980793763338475e-09,0.605
POz,1,0,141,-4.437531855984036e-08,0.605
Oz,1,0,141,6.755887864726658e-07,0.605
Iz,1,0,141,6.490587996334212e-07,0.605
O2,1,0,142,-9.588348801259014e-07,0.61
PO4,1,0,142,-8.99426489841726e-07,0.61
P4,1,0,142,-6.937487534287454e-07,0.61
P6,1,0,142,6.879852553682486e-08,0.61
P2,1,0,142,-3.6865654060602017e-07,0.61
P1,1,0,142,-3.281294062651193e-07,0.61
P3,1,0,142,4.703494344012343e-08,0.61
P5,1,0,142,-4.0241365822077216e-08,0.61
PO3,1,0,142,-4.3927302613747557e-07,0.61
O1,1,0,142,-4.039701255375517e-07,0.61
Pz,1,0,142,-4.3778592232425743e-07,0.61
POz,1,0,142,-4.6128248823091535e-07,0.61
Oz,1,0,142,-1.199099168577425e-07,0.61
Iz,1,0,142,-1.9866368687886652e-07,0.61
O2,1,0,143,-7.273851706185902e-07,0.615
PO4,1,0,143,-5.786619607126319e-07,0.615
P4,1,0,143,-3.524884271408531e-07,0.615
P6,1,0,143,1.4692903690471102e-07,0.615
P2,1,0,143,-2.3616192571304487e-07,0.615
P1,1,0,143,-1.7441256383447292e-07,0.615
P3,1,0,143,5.264678982099105e-07,0.615
P5,1,0,143,1.6770999127823558e-07,0.615
PO3,1,0,143,-1.7941968269036556e-07,0.615
O1,1,0,143,-6.28670073190713e-07,0.615
Pz,1,0,143,-1.7921775012020322e-07,0.615
POz,1,0,143,-2.1001238309361265e-07,0.615
Oz,1,0,143,-2.9769995819948037e-07,0.615
Iz,1,0,143,-3.844518185040281e-07,0.615
O2,1,0,144,-1.2263267346900072e-06,0.62
PO4,1,0,144,-1.1367429175369818e-06,0.62
P4,1,0,144,-8.79084028103775e-07,0.62
P6,1,0,144,-2.584763514433055e-07,0.62
P2,1,0,144,-6.248139099246779e-07,0.62
P1,1,0,144,-5.396097596103101e-07,0.62
P3,1,0,144,8.108513708053734e-08,0.62
P5,1,0,144,-3.0002505850675894e-07,0.62
PO3,1,0,144,-5.903648660545143e-07,0.62
O1,1,0,144,-6.907370931774208e-07,0.62
Pz,1,0,144,-6.163782805097766e-07,0.62
POz,1,0,144,-6.227593069949489e-07,0.62
Oz,1,0,144,-6.72253898100279e-07,0.62
Iz,1,0,144,-6.900396154045657e-07,0.62
O2,1,0,145,-1.2834959141147027e-06,0.625
PO4,1,0,145,-1.0802055145199033e-06,0.625
P4,1,0,145,-7.008940019478859e-07,0.625
P6,1,0,145,1.5032203380030373e-07,0.625
P2,1,0,145,-5.191354856229544e-07,0.625
P1,1,0,145,-3.3002518846534636e-07,0.625
P3,1,0,145,2.1992807507595987e-08,0.625
P5,1,0,145,-2.758873683458801e-07,0.625
PO3,1,0,145,-5.317072646808511e-07,0.625
O1,1,0,145,-6.685758414425528e-07,0.625
Pz,1,0,145,-3.53665415653951e-07,0.625
POz,1,0,145,-4.785145910266272e-07,0.625
Oz,1,0,145,-3.3293590441740093e-07,0.625
Iz,1,0,145,-3.567107733057126e-07,0.625
O2,1,0,146,-1.0048057951091157e-06,0.63
PO4,1,0,146,-8.142173042624371e-07,0.63
P4,1,0,146,-5.270431870958714e-07,0.63
P6,1,0,146,2.783109661182998e-08,0.63
P2,1,0,146,-2.903040563910019e-07,0.63
P1,1,0,146,-1.7111327261725272e-07,0.63
P3,1,0,146,3.954480574222739e-07,0.63
P5,1,0,146,5.719427765673642e-07,0.63
PO3,1,0,146,-2.609303518191721e-07,0.63
O1,1,0,146,-4.917205938525612e-07,0.63
Pz,1,0,146,-1.255737758169919e-07,0.63
POz,1,0,146,-2.72308235852038e-07,0.63
Oz,1,0,146,-3.5851814133663005e-07,0.63
Iz,1,0,146,-4.0968619954692477e-07,0.63
O2,1,0,147,-8.519083423727979e-07,0.635
PO4,1,0,147,-9.271552917603954e-07,0.635
P4,1,0,147,-6.280969641396561e-07,0.635
P6,1,0,147,-1.0351978236300736e-07,0.635
P2,1,0,147,-4.2274224406159933e-07,0.635
P1,1,0,147,-2.953508810910489e-07,0.635
P3,1,0,147,3.5934461802773695e-07,0.635
P5,1,0,147,-4.689870022966934e-10,0.635
PO3,1,0,147,-4.105813673733911e-07,0.635
O1,1,0,147,-6.527528654386363e-07,0.635
Pz,1,0,147,-2.8245848382086445e-07,0.635
POz,1,0,147,-3.204651096493766e-07,0.635
Oz,1,0,147,-2.207876678517293e-07,0.635
Iz,1,0,147,-3.8860747762650145e-07,0.635
O2,1,0,148,-1.291331825297505e-06,0.64
PO4,1,0,148,-1.3530764136240518e-06,0.64
P4,1,0,148,-7.138834544010668e-07,0.64
P6,1,0,148,-2.206697751441536e-07,0.64
P2,1,0,148,-6.428786275920932e-07,0.64
P1,1,0,148,-4.984747282704276e-07,0.64
P3,1,0,148,5.507878763858233e-07,0.64
P5,1,0,148,6.632481200889586e-07,0.64
PO3,1,0,148,-5.916045316628595e-07,0.64
O1,1,0,148,-3.860297911851361e-07,0.64
Pz,1,0,148,-5.081625141781534e-07,0.64
POz,1,0,148,-5.683804617839314e-07,0.64
Oz,1,0,148,-4.293913466831803e-07,0.64
Iz,1,0,148,-4.998508802141633e-07,0.64
O2,1,0,149,-9.804399152243075e-07,0.645
PO4,1,0,149,-1.2350946250107837e-06,0.645
P4,1,0,149,-8.88175698582195e-07,0.645
P6,1,0,149,-3.229226735266082e-07,0.645
P2,1,0,149,-5.643079133576142e-07,0.645
P1,1,0,149,-4.0501622748428096e-07,0.645
P3,1,0,149,4.668451848099546e-07,0.645
P5,1,0,149,4.5218435561728197e-07,0.645
PO3,1,0,149,-6.140775012147829e-07,0.645
O1,1,0,149,-7.543585616754896e-08,0.645
Pz,1,0,149,-3.7397207971665973e-07,0.645
POz,1,0,149,-5.050997934173821e-07,0.645
Oz,1,0,149,-1.996293537208283e-07,0.645
Iz,1,0,149,-2.6507774359437176e-07,0.645
O2,1,0,150,-1.0563363211273257e-06,0.65
PO4,1,0,150,-1.1299599295241482e-06,0.65
P4,1,0,150,-8.828967707242418e-07,0.65
P6,1,0,150,-1.8450884591642508e-07,0.65
P2,1,0,150,-5.983207146917698e-07,0.65
P1,1,0,150,-4.4967227511631983e-07,0.65
P3,1,0,150,4.2361231321803104e-07,0.65
P5,1,0,150,4.796854685771735e-07,0.65
PO3,1,0,150,-6.512356109411915e-07,0.65
O1,1,0,150,-1.382474431542318e-07,0.65
Pz,1,0,150,-4.24903437764769e-07,0.65
POz,1,0,150,-5.950607374928031e-07,0.65
Oz,1,0,150,-2.0828575412155333e-07,0.65
Iz,1,0,150,-1.8747172097498282e-07,0.65
O2,1,0,151,-1.306255677631154e-06,0.655
PO4,1,0,151,-1.273793056280353e-06,0.655
P4,1,0,151,-6.615491243638085e-07,0.655
P6,1,0,151,1.726200882763946e-07,0.655
P2,1,0,151,-5.704169872195783e-07,0.655
P1,1,0,151,-3.401660423021304e-07,0.655
P3,1,0,151,4.995982830869474e-07,0.655
P5,1,0,151,5.251009562570374e-07,0.655
PO3,1,0,151,-4.933593760044401e-07,0.655
O1,1,0,151,-3.00450626727856e-08,0.655
Pz,1,0,151,-4.834721042898103e-07,0.655
POz,1,0,151,-4.792501350555137e-07,0.655
Oz,1,0,151,-4.571454824868975e-07,0.655
Iz,1,0,151,-5.096774257118078e-07,0.655
O2,1,0,152,-1.5152913806099628e-06,0.66
PO4,1,0,152,-1.3627315045251666e-06,0.66
P4,1,0,152,-5.3920458406003e-07,0.66
P6,1,0,152,-4.419781350623684e-09,0.66
P2,1,0,152,-4.17454679133533e-07,0.66
P1,1,0,152,-3.299384379087597e-07,0.66
P3,1,0,152,3.946020459230595e-07,0.66
P5,1,0,152,2.9287584669008836e-07,0.66
PO3,1,0,152,-4.7001728202267053e-07,0.66
O1,1,0,152,-4.2771833909324523e-07,0.66
Pz,1,0,152,-4.907057981635598e-07,0.66
POz,1,0,152,-3.903693103160637e-07,0.66
Oz,1,0,152,-5.319816149220097e-07,0.66
Iz,1,0,152,-5.118539835968539e-07,0.66
O2,1,0,153,-1.247978010974879e-06,0.665
PO4,1,0,153,-9.812045977755921e-07,0.665
P4,1,0,153,-2.1787852576095776e-07,0.665
P6,1,0,153,3.900233905182415e-07,0.665
P2,1,0,153,-3.3057783732642164e-07,0.665
P1,1,0,153,-7.50717696552204e-08,0.665
P3,1,0,153,5.197640562560738e-07,0.665
P5,1,0,153,1.1380191804850298e-07,0.665
PO3,1,0,153,-1.2126960167379696e-07,0.665
O1,1,0,153,-3.617576090942113e-07,0.665
Pz,1,0,153,-2.1354428732976706e-07,0.665
POz,1,0,153,-1.6972598787304107e-07,0.665
Oz,1,0,153,-5.97712620069428e-07,0.665
Iz,1,0,153,-4.3874690249374977e-07,0.665
O2,1,0,154,-1.5583441664126328e-06,0.67
PO4,1,0,154,-1.025403101517079e-06,0.67
P4,1,0,154,-4.135600035007165e-07,0.67
P6,1,0,154,1.4524120171693696e-07,0.67
P2,1,0,154,-1.6970023136738133e-07,0.67
P1,1,0,154,4.522980829775631e-08,0.67
P3,1,0,154,7.889597095953537e-07,0.67
P5,1,0,154,2.806849366265929e-07,0.67
PO3,1,0,154,-8.559419598470641e-08,0.67
O1,1,0,154,-8.316637474349461e-07,0.67
Pz,1,0,154,-1.176312788147774e-07,0.67
POz,1,0,154,-6.400919775207388e-08,0.67
Oz,1,0,154,-8.650971078450593e-07,0.67
Iz,1,0,154,-8.372500187641316e-07,0.67
O2,1,0,155,-1.5337189927197047e-06,0.675
PO4,1,0,155,-9.420292906172743e-07,0.675
P4,1,0,155,-4.0594107360515255e-07,0.675
P6,1,0,155,-2.3443403878192625e-08,0.675
P2,1,0,155,-4.872101418074592e-08,0.675
P1,1,0,155,1.234654205351704e-07,0.675
P3,1,0,155,7.495541006478136e-07,0.675
P5,1,0,155,1.275447580669321e-07,0.675
PO3,1,0,155,1.1497903146648055e-08,0.675
O1,1,0,155,-8.096003074214317e-07,0.675
Pz,1,0,155,3.412225314204658e-08,0.675
POz,1,0,155,1.8071075733261736e-08,0.675
Oz,1,0,155,-1.0046280733542721e-06,0.675
Iz,1,0,155,-9.85805071423599e-07,0.675
O2,1,0,156,-1.051858359951868e-06,0.68
PO4,1,0,156,-3.5670382499929793e-07,0.68
P4,1,0,156,-1.1539598118145166e-07,0.68
P6,1,0,156,4.90607532636171e-07,0.68
P2,1,0,156,2.0597283108801182e-07,0.68
P1,1,0,156,2.5239344133519485e-07,0.68
P3,1,0,156,7.295887505410768e-07,0.68
P5,1,0,156,4.201518446335059e-09,0.68
PO3,1,0,156,1.2705120081757193e-07,0.68
O1,1,0,156,-6.413046120203792e-07,0.68
Pz,1,0,156,1.5178296415306812e-07,0.68
POz,1,0,156,1.1793794601136363e-07,0.68
Oz,1,0,156,-5.572500495387088e-07,0.68
Iz,1,0,156,-5.966250622255534e-07,0.68
O2,1,0,157,-9.429951851719636e-07,0.685
PO4,1,0,157,-3.7716990683404e-07,0.685
P4,1,0,157,-1.766309665293223e-07,0.685
P6,1,0,157,4.964883703683741e-07,0.685
P2,1,0,157,1.4033105996479278e-07,0.685
P1,1,0,157,2.438083190381547e-07,0.685
P3,1,0,157,9.890560657888873e-07,0.685
P5,1,0,157,3.6316196177885267e-07,0.685
PO3,1,0,157,2.200456809610161e-07,0.685
O1,1,0,157,-4.063128647652734e-07,0.685
Pz,1,0,157,2.2850934946372157e-07,0.685
POz,1,0,157,1.5627378404087148e-07,0.685
Oz,1,0,157,-4.841468465697845e-07,0.685
Iz,1,0,157,-5.593680735362492e-07,0.685
O2,1,0,158,-8.136224754853477e-07,0.6900000000000001
PO4,1,0,158,-4.2792080201794866e-07,0.6900000000000001
P4,1,0,158,-2.8288123229859544e-07,0.6900000000000001
P6,1,0,158,4.175490115255039e-07,0.6900000000000001
P2,1,0,158,1.1334688418414683e-07,0.6900000000000001
P1,1,0,158,2.547230190514954e-07,0.6900000000000001
P3,1,0,158,6.385694632184912e-07,0.6900000000000001
P5,1,0,158,1.6781025904082424e-07,0.6900000000000001
PO3,1,0,158,4.140974986674911e-08,0.6900000000000001
O1,1,0,158,-5.10344992648313e-07,0.6900000000000001
Pz,1,0,158,7.326292015509345e-08,0.6900000000000001
POz,1,0,158,4.252774447537738e-09,0.6900000000000001
Oz,1,0,158,-6.272934705666862e-07,0.6900000000000001
Iz,1,0,158,-6.725559168993474e-07,0.6900000000000001
O2,1,0,159,-6.158624515148914e-07,0.6950000000000001
PO4,1,0,159,-3.5660457256719244e-07,0.6950000000000001
P4,1,0,159,-8.076340363215944e-08,0.6950000000000001
P6,1,0,159,7.106829789615655e-07,0.6950000000000001
P2,1,0,159,5.347857124190336e-08,0.6950000000000001
P1,1,0,159,2.200946456813498e-07,0.6950000000000001
P3,1,0,159,7.528808522173061e-07,0.6950000000000001
P5,1,0,159,5.126533377143583e-07,0.6950000000000001
PO3,1,0,159,-3.773429114011441e-08,0.6950000000000001
O1,1,0,159,-2.0902007032643654e-07,0.6950000000000001
Pz,1,0,159,7.437268767679754e-08,0.6950000000000001
POz,1,0,159,6.434321261828059e-08,0.6950000000000001
Oz,1,0,159,-5.002188208001657e-07,0.6950000000000001
Iz,1,0,159,-4.3474127896294545e-07,0.6950000000000001
O2,1,0,160,-1.032157232450733e-06,0.7000000000000001
PO4,1,0,160,-6.897824193411751e-07,0.7000000000000001
P4,1,0,160,-3.4313556965154786e-07,0.7000000000000001
P6,1,0,160,3.515561793749699e-07,0.7000000000000001
P2,1,0,160,-1.1476637716681405e-07,0.7000000000000001
P1,1,0,160,-5.048685223487261e-09,0.7000000000000001
P3,1,0,160,8.329235924029932e-07,0.7000000000000001
P5,1,0,160,4.75766272911267e-08,0.7000000000000001
PO3,1,0,160,-1.3478033739593883e-07,0.7000000000000001
O1,1,0,160,-3.2513849310330297e-07,0.7000000000000001
Pz,1,0,160,-7.334780325889737e-08,0.7000000000000001
POz,1,0,160,-1.0578459457451041e-07,0.7000000000000001
Oz,1,0,160,-5.322464118280965e-07,0.7000000000000001
Iz,1,0,160,-6.231684996411832e-07,0.7000000000000001
O2,1,1,0,-8.676099169327604e-07,-0.1
PO4,1,1,0,-4.894317717296855e-07,-0.1
P4,1,1,0,1.9544837147539e-07,-0.1
P6,1,1,0,1.5219996752088046e-07,-0.1
P2,1,1,0,-2.2067191615485593e-07,-0.1
P1,1,1,0,-1.5554560817552742e-07,-0.1
P3,1,1,0,-2.0751657616404533e-08,-0.1
P5,1,1,0,-6.909720906502527e-07,-0.1
PO3,1,1,0,-2.968882107183079e-07,-0.1
O1,1,1,0,-1.0178391752421595e-06,-0.1
Pz,1,1,0,-2.1574787754267716e-07,-0.1
POz,1,1,0,-1.5798910512404187e-07,-0.1
Oz,1,1,0,-8.279837282382082e-07,-0.1
Iz,1,1,0,-8.378712712287702e-07,-0.1
O2,1,1,1,-1.212951659283282e-06,-0.095
PO4,1,1,1,-1.021059545909846e-06,-0.095
P4,1,1,1,-2.3616739269183432e-07,-0.095
P6,1,1,1,-6.0503508296043e-07,-0.095
P2,1,1,1,-5.599808615099775e-07,-0.095
P1,1,1,1,-5.495169091614459e-07,-0.095
P3,1,1,1,-5.632154455652353e-07,-0.095
P5,1,1,1,-1.1756292934157181e-06,-0.095
PO3,1,1,1,-7.231861215316932e-07,-0.095
O1,1,1,1,-1.2325607179429327e-06,-0.095
Pz,1,1,1,-6.052797253552958e-07,-0.095
POz,1,1,1,-7.46128605459358e-07,-0.095
Oz,1,1,1,-1.294613240243839e-06,-0.095
Iz,1,1,1,-1.3055796587160824e-06,-0.095
O2,1,1,2,-9.95188607872892e-07,-0.09000000000000001
PO4,1,1,2,-6.081868659431179e-07,-0.09000000000000001
P4,1,1,2,-9.51582034238762e-08,-0.09000000000000001
P6,1,1,2,-1.7447504226298136e-07,-0.09000000000000001
P2,1,1,2,-2.4126949066640523e-07,-0.09000000000000001
P1,1,1,2,-2.2572215353621e-07,-0.09000000000000001
P3,1,1,2,-1.9606122495572267e-07,-0.09000000000000001
P5,1,1,2,-8.773042876386095e-07,-0.09000000000000001
PO3,1,1,2,-4.029330810308054e-07,-0.09000000000000001
O1,1,1,2,-1.1891352604946e-06,-0.09000000000000001
Pz,1,1,2,-2.67822282752687e-07,-0.09000000000000001
POz,1,1,2,-3.781989670188961e-07,-0.09000000000000001
Oz,1,1,2,-1.136322445435667e-06,-0.09000000000000001
Iz,1,1,2,-1.122575465431086e-06,-0.09000000000000001
O2,1,1,3,-6.93504214331955e-07,-0.085
PO4,1,1,3,-6.229517479765559e-07,-0.085
P4,1,1,3,-2.362415150221523e-07,-0.085
P6,1,1,3,-3.3914105574792164e-07,-0.085
P2,1,1,3,-3.904181468833422e-07,-0.085
P1,1,1,3,-2.4144772239981096e-07,-0.085
P3,1,1,3,-1.4963007586765063e-07,-0.085
P5,1,1,3,-5.876696556200795e-07,-0.085
PO3,1,1,3,-4.6232620214747894e-07,-0.085
O1,1,1,3,-1.1683677490793332e-06,-0.085
Pz,1,1,3,-3.552147994681394e-07,-0.085
POz,1,1,3,-4.289272114421848e-07,-0.085
Oz,1,1,3,-9.75047494859038e-07,-0.085
Iz,1,1,3,-9.584255406730053e-07,-0.085
O2,1,1,4,-1.0911464771188819e-06,-0.08
PO4,1,1,4,-9.722836098976151e-07,-0.08
P4,1,1,4,-4.866163202293085e-07,-0.08
P6,1,1,4,-5.169853951210459e-07,-0.08
P2,1,1,4,-6.294958767976048e-07,-0.08
P1,1,1,4,-6.66303654375414e-07,-0.08
P3,1,1,4,-3.562022839907591e-07,-0.08
P5,1,1,4,-7.190823797058408e-07,-0.08
PO3,1,1,4,-8.11511089762393e-07,-0.08
O1,1,1,4,-1.2699430972914455e-06,-0.08
Pz,1,1,4,-6.265274365585982e-07,-0.08
POz,1,1,4,-7.569788732269306e-07,-0.08
Oz,1,1,4,-1.0096584951121573e-06,-0.08
Iz,1,1,4,-1.1104936431195266e-06,-0.08
O2,1,1,5,-1.0606218316831905e-06,-0.07500000000000001
PO4,1,1,5,-7.957427124661618e-07,-0.07500000000000001
P4,1,1,5,-2.7887756776577955e-07,-0.07500000000000001
P6,1,1,5,-1.1825010609309803e-07,-0.07500000000000001
P2,1,1,5,-6.007262638084848e-07,-0.07500000000000001
P1,1,1,5,-4.996674214217583e-07,-0.07500000000000001
P3,1,1,5,-4.2076979881925766e-07,-0.07500000000000001
P5,1,1,5,-8.096599008319577e-07,-0.07500000000000001
PO3,1,1,5,-6.593179358114996e-07,-0.07500000000000001
O1,1,1,5,-1.0178727639243493e-06,-0.07500000000000001
Pz,1,1,5,-5.792678486159514e-07,-0.07500000000000001
POz,1,1,5,-5.353441134345817e-07,-0.07500000000000001
Oz,1,1,5,-1.1652905086088746e-06,-0.07500000000000001
Iz,1,1,5,-1.1379695184833303e-06,-0.07500000000000001
O2,1,1,6,-9.182912742330083e-07,-0.07
PO4,1,1,6,-7.883634473922436e-07,-0.07
P4,1,1,6,-4.3403686675443806e-07,-0.07
P6,1,1,6,-2.4186800732752043e-07,-0.07
P2,1,1,6,-5.674068661301406e-07,-0.07
P1,1,1,6,-5.472853579733861e-07,-0.07
P3,1,1,6,-5.905787962080514e-07,-0.07
P5,1,1,6,-7.24108188214455e-07,-0.07
PO3,1,1,6,-6.0071514964149e-07,-0.07
O1,1,1,6,-5.465484241840363e-07,-0.07
Pz,1,1,6,-6.052439164813251e-07,-0.07
POz,1,1,6,-5.350032517483103e-07,-0.07
Oz,1,1,6,-8.742773376696691e-07,-0.07
Iz,1,1,6,-8.771622897336402e-07,-0.07
O2,1,1,7,-1.1009750579240998e-06,-0.065
PO4,1,1,7,-1.2618980818008606e-06,-0.065
P4,1,1,7,-7.65362413810855e-07,-0.065
P6,1,1,7,-9.046621142359172e-07,-0.065
P2,1,1,7,-8.919845548762279e-07,-0.065
P1,1,1,7,-6.916015151279263e-07,-0.065
P3,1,1,7,-6.296449322991047e-07,-0.065
P5,1,1,7,-6.486972683207265e-07,-0.065
PO3,1,1,7,-8.313511858754805e-07,-0.065
O1,1,1,7,-9.357379484171462e-07,-0.065
Pz,1,1,7,-7.407543522668854e-07,-0.065
POz,1,1,7,-7.897852046844196e-07,-0.065
Oz,1,1,7,-9.715289247325315e-07,-0.065
Iz,1,1,7,-1.1262593099198524e-06,-0.065
O2,1,1,8,-1.3217387852182897e-06,-0.060000000000000005
PO4,1,1,8,-1.3034152818120528e-06,-0.060000000000000005
P4,1,1,8,-6.759903839266486e-07,-0.060000000000000005
P6,1,1,8,-8.835663587875642e-07,-0.060000000000000005
P2,1,1,8,-8.261184861932836e-07,-0.060000000000000005
P1,1,1,8,-7.479308981745046e-07,-0.060000000000000005
P3,1,1,8,-8.83632607064442e-07,-0.060000000000000005
P5,1,1,8,-7.360748791990576e-07,-0.060000000000000005
PO3,1,1,8,-1.0833968890514072e-06,-0.060000000000000005
O1,1,1,8,-1.32283974931225e-06,-0.060000000000000005
Pz,1,1,8,-8.320583518994363e-07,-0.060000000000000005
POz,1,1,8,-8.299082274491501e-07,-0.060000000000000005
Oz,1,1,8,-1.4381294508838555e-06,-0.060000000000000005
Iz,1,1,8,-1.4719471913611977e-06,-0.060000000000000005
O2,1,1,9,-1.3403001631751526e-06,-0.05500000000000001
PO4,1,1,9,-1.2607383558667501e-06,-0.05500000000000001
P4,1,1,9,-6.636440014882816e-07,-0.05500000000000001
P6,1,1,9,-1.1421929901397001e-06,-0.05500000000000001
P2,1,1,9,-8.521682850140898e-07,-0.05500000000000001
P1,1,1,9,-7.29719466831074e-07,-0.05500000000000001
P3,1,1,9,-6.826943022561884e-07,-0.05500000000000001
P5,1,1,9,-3.4519885143778957e-07,-0.05500000000000001
PO3,1,1,9,-9.62624943517256e-07,-0.05500000000000001
O1,1,1,9,-1.1142911193657204e-06,-0.05500000000000001
Pz,1,1,9,-6.499612338708357e-07,-0.05500000000000001
POz,1,1,9,-7.814081535619699e-07,-0.05500000000000001
Oz,1,1,9,-1.2486704569065338e-06,-0.05500000000000001
Iz,1,1,9,-1.3472998016428904e-06,-0.05500000000000001
O2,1,1,10,-1.356854099893059e-06,-0.05
PO4,1,1,10,-1.3775480356211263e-06,-0.05
P4,1,1,10,-4.632718232160424e-07,-0.05
P6,1,1,10,-7.470596964738887e-07,-0.05
P2,1,1,10,-6.582010230984589e-07,-0.05
P1,1,1,10,-7.64773276761546e-07,-0.05
P3,1,1,10,-4.567414127082548e-07,-0.05
P5,1,1,10,-5.685703888965347e-07,-0.05
PO3,1,1,10,-9.520846080632859e-07,-0.05
O1,1,1,10,-1.424427256615726e-06,-0.05
Pz,1,1,10,-7.257375160882442e-07,-0.05
POz,1,1,10,-8.239898894635105e-07,-0.05
Oz,1,1,10,-1.4983509906448735e-06,-0.05
Iz,1,1,10,-1.501976415469261e-06,-0.05
O2,1,1,11,-1.7621301590140873e-06,-0.045000000000000005
PO4,1,1,11,-1.7242078420395476e-06,-0.045000000000000005
P4,1,1,11,-6.78620608063173e-07,-0.045000000000000005
P6,1,1,11,-8.375771810418983e-07,-0.045000000000000005
P2,1,1,11,-9.540531239509444e-07,-0.045000000000000005
P1,1,1,11,-9.372768829835925e-07,-0.045000000000000005
P3,1,1,11,-7.48394630297932e-07,-0.045000000000000005
P5,1,1,11,-9.092780069097228e-07,-0.045000000000000005
PO3,1,1,11,-1.1602335879107179e-06,-0.045000000000000005
O1,1,1,11,-1.6256333715572797e-06,-0.045000000000000005
Pz,1,1,11,-9.605998125317143e-07,-0.045000000000000005
POz,1,1,11,-1.0565196217003051e-06,-0.045000000000000005
Oz,1,1,11,-1.8841395960122262e-06,-0.045000000000000005
Iz,1,1,11,-1.8145704064959788e-06,-0.045000000000000005
O2,1,1,12,-1.8350387765190705e-06,-0.04000000000000001
PO4,1,1,12,-1.6693187328884372e-06,-0.04000000000000001
P4,1,1,12,-5.832802365048069e-07,-0.04000000000000001
P6,1,1,12,-7.190591780518152e-07,-0.04000000000000001
P2,1,1,12,-1.002197875930936e-06,-0.04000000000000001
P1,1,1,12,-8.510952257501719e-07,-0.04000000000000001
P3,1,1,12,-6.162890640381448e-07,-0.04000000000000001
P5,1,1,12,-7.925847390668062e-07,-0.04000000000000001
PO3,1,1,12,-1.0783652592059527e-06,-0.04000000000000001
O1,1,1,12,-1.701712934104752e-06,-0.04000000000000001
Pz,1,1,12,-9.259760280421905e-07,-0.04000000000000001
POz,1,1,12,-9.83806481517457e-07,-0.04000000000000001
Oz,1,1,12,-1.788155192102927e-06,-0.04000000000000001
Iz,1,1,12,-1.7420994655152176e-06,-0.04000000000000001
O2,1,1,13,-1.5271148946940213e-06,-0.035
PO4,1,1,13,-1.6700734167741422e-06,-0.035
P4,1,1,13,-6.577222854532633e-07,-0.035
P6,1,1,13,-8.095844250178194e-07,-0.035
P2,1,1,13,-1.0723157250443672e-06,-0.035
P1,1,1,13,-9.007996602858585e-07,-0.035
P3,1,1,13,-4.6065463615415165e-07,-0.035
P5,1,1,13,-1.106588834602533e-06,-0.035
PO3,1,1,13,-1.1111960110168313e-06,-0.035
O1,1,1,13,-1.3887335010442221e-06,-0.035
Pz,1,1,13,-8.848989060604466e-07,-0.035
POz,1,1,13,-1.01671070033087e-06,-0.035
Oz,1,1,13,-1.4282553525577528e-06,-0.035
Iz,1,1,13,-1.4061085546554e-06,-0.035
O2,1,1,14,-1.4188859911684054e-06,-0.03
PO4,1,1,14,-1.4393828976769642e-06,-0.03
P4,1,1,14,-4.6751517525586913e-07,-0.03
P6,1,1,14,-4.554291312802163e-07,-0.03
P2,1,1,14,-8.159768138644118e-07,-0.03
P1,1,1,14,-7.823469381913468e-07,-0.03
P3,1,1,14,-5.907698101495951e-07,-0.03
P5,1,1,14,-1.340341526031385e-06,-0.03
PO3,1,1,14,-9.441089651087734e-07,-0.03
O1,1,1,14,-1.839589244095137e-06,-0.03
Pz,1,1,14,-8.633394657895836e-07,-0.03
POz,1,1,14,-8.531806535583054e-07,-0.03
Oz,1,1,14,-1.7006372359252085e-06,-0.03
Iz,1,1,14,-1.7136286801377573e-06,-0.03
O2,1,1,15,-1.1131897955454694e-06,-0.02500000000000001
PO4,1,1,15,-1.2167256327725529e-06,-0.02500000000000001
P4,1,1,15,-4.494359063119418e-07,-0.02500000000000001
P6,1,1,15,-4.311190259856394e-07,-0.02500000000000001
P2,1,1,15,-7.246544342825088e-07,-0.02500000000000001
P1,1,1,15,-7.740504254963308e-07,-0.02500000000000001
P3,1,1,15,-4.623465687314628e-07,-0.02500000000000001
P5,1,1,15,-1.254732682234551e-06,-0.02500000000000001
PO3,1,1,15,-8.636025447349798e-07,-0.02500000000000001
O1,1,1,15,-1.4591358204930194e-06,-0.02500000000000001
Pz,1,1,15,-7.920601575259463e-07,-0.02500000000000001
